"","X","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"319",18414,0.0596242,0.1874573,0.001232979,0,0,0.09080371,1.533866e-05,0.05699253,0.1879681,0.1098793,0,0,0.09095384,1.542619e-05,0.01810433,0.01479019,0.000155372,0.01179657,0.0165486,0.08705,0.05700141,0.01387877,5.008322e-13,3.352523e-05,3.165571e-05,0.02586575,0.04213159,0.09882512,0.08456972,0.09610623,0.08570633,0.0428992,0.03577659,0.2516789,0.09244113,0.04129868,0.04433606,0.02044952,0.02050312,0.0548541,0.05265177,0.1398417,0.139841,0.08463199,-1.261169e-44,-1.261169e-44,0.03748434,0.05023617,0.04616493,0.08043613,0.07999047,9.223048e-06,1729124," 437718:28:49.124",1
"320",18415,0.06088818,0.1879598,0,0.001303185,0,0.0902907,1.411629e-05,0.05795896,0.1884502,0.1124158,0,0,0.09045239,1.419684e-05,0.01792778,0.01529546,0.0001430028,0.01177802,0.01658203,0.08738259,0.05716867,0.01499051,4.609199e-13,3.085354e-05,2.913301e-05,0.02666313,0.04339952,0.09920139,0.08446434,0.0955653,0.08434036,0.04301423,0.03564167,0.2521215,0.0918873,0.04123424,0.04405988,0.02040337,0.02044893,0.05441633,0.05219819,0.1387881,0.138787,0.08428128,-1.261169e-44,-1.261169e-44,0.0377001,0.04991637,0.04569244,0.08009257,0.07973433,7.39286e-06,1729157," 437718:28:49.157",1
"321",18416,0.06164967,0.1872539,0,0.0004696682,0,0.08990914,1.299134e-05,0.0586184,0.1877523,0.111578,0,0,0.09008363,1.306547e-05,0.01777906,0.01585555,0.0001316134,0.01177351,0.01662391,0.08761264,0.05712256,0.01576966,4.241883e-13,2.839476e-05,2.681134e-05,0.02665478,0.04392784,0.09970868,0.08448587,0.09503733,0.08339552,0.04311887,0.03558029,0.2521145,0.09111871,0.04112006,0.04376164,0.02038839,0.02043122,0.05396844,0.05173749,0.1379382,0.1379369,0.08399029,-1.261169e-44,-1.261169e-44,0.03781707,0.04971237,0.04532279,0.0798425,0.07956847,4.067796e-06,1729190," 437718:28:49.190",1
"322",18417,0.06222021,0.1868265,0,0.001230909,0,0.08960748,1.195603e-05,0.05912874,0.1873203,0.1123494,0,0,0.08979452,1.202425e-05,0.01765494,0.01638668,0.0001211284,0.01176919,0.01665519,0.0877206,0.05692297,0.01638734,3.903839e-13,2.613192e-05,2.467469e-05,0.02596904,0.04398668,0.1005302,0.08471119,0.0945039,0.08259403,0.04321381,0.0355639,0.2519527,0.09027409,0.04101364,0.04348897,0.02038479,0.0204281,0.05354964,0.05132085,0.1372609,0.1372595,0.0837049,-1.261169e-44,-1.261169e-44,0.0378689,0.04958168,0.04503294,0.07964201,0.07945272,3.33123e-06,1729223," 437718:28:49.223",1
"323",18418,0.06231238,0.1860282,0,0.002843393,0,0.0895027,1.100323e-05,0.05916902,0.1865116,0.1139455,0,0,0.08970489,1.106602e-05,0.01753573,0.01694654,0.0001114774,0.01179588,0.01672949,0.08788632,0.05694116,0.01702516,3.592735e-13,2.404942e-05,2.270832e-05,0.02536878,0.04384322,0.1009686,0.08471627,0.09409051,0.08188453,0.04328611,0.03555832,0.2517214,0.08958975,0.04085071,0.0431885,0.02041718,0.0204561,0.053155,0.05091851,0.1368291,0.1368276,0.08342592,-1.261169e-44,-1.261169e-44,0.03790867,0.04954787,0.04483183,0.07954026,0.07943167,2.779181e-06,1729258," 437718:28:49.258",1
"324",18419,0.06198373,0.1846885,0,0.002762466,0,0.08954234,1.012636e-05,0.05878759,0.185176,0.1138437,0,0,0.08976158,1.018415e-05,0.01743831,0.01753187,0.0001025946,0.01181492,0.01678969,0.08804967,0.05693981,0.01767028,3.306422e-13,2.213287e-05,2.089865e-05,0.02487635,0.04373851,0.101416,0.08472781,0.09379123,0.08126676,0.04336536,0.03554998,0.2516155,0.08902178,0.04070392,0.04292031,0.02044584,0.02048367,0.05281523,0.05056417,0.1364983,0.1364965,0.08312124,-1.261169e-44,-1.261169e-44,0.03795988,0.04953718,0.04465344,0.07947977,0.07944678,2.375902e-06,1729291," 437718:28:49.291",1
"325",18420,0.05918626,0.1833365,0,0.0009578657,0,0.08953966,9.319371e-06,0.05592079,0.183841,0.1120247,0,0,0.0897727,9.37255e-06,0.0173583,0.01810878,9.441919e-05,0.01183082,0.01683599,0.0879258,0.0568611,0.01811584,3.042927e-13,2.036906e-05,1.923319e-05,0.02459067,0.04363427,0.1017052,0.08470774,0.09362406,0.08081411,0.04336749,0.03547112,0.2514001,0.08863923,0.04050021,0.04261696,0.02048071,0.02051809,0.05255861,0.05032475,0.1361889,0.1361871,0.08284058,-1.261169e-44,-1.261169e-44,0.03787271,0.04953144,0.04450903,0.07950457,0.07956445,2.435178e-06,1729324," 437718:28:49.324",1
"326",18421,0.0583293,0.1840543,0,0.001351124,0,0.08954646,8.576692e-06,0.05504195,0.184554,0.1124139,0,0,0.08979163,8.625633e-06,0.01728502,0.01859886,8.689504e-05,0.01181361,0.01684371,0.08786783,0.05693687,0.01852573,2.80043e-13,1.874581e-05,1.770046e-05,0.02462898,0.04373997,0.1020193,0.08473935,0.09347429,0.08040552,0.04337475,0.03535363,0.2519325,0.08844677,0.04041294,0.04242614,0.02047452,0.02050785,0.05243385,0.05021107,0.1361542,0.1361524,0.0825146,-1.261169e-44,-1.261169e-44,0.03786014,0.04953075,0.04438761,0.07957547,0.07971302,3.454552e-06,1729357," 437718:28:49.357",1
"327",18422,0.05469178,0.1810246,0.00530911,0,0,0.0896099,6.69795e-05,0.0516915,0.1815813,0.1057427,0,0,0.08986312,6.710756e-05,0.01727077,0.01907812,7.997036e-05,0.01179999,0.01683741,0.08756858,0.05684363,0.01877462,2.577258e-13,1.725192e-05,1.628988e-05,0.02521774,0.0442229,0.1022302,0.08473398,0.09345432,0.08019454,0.04340243,0.03522807,0.2521526,0.08843569,0.04031059,0.04221054,0.02046872,0.02050517,0.05233977,0.05015621,0.1358187,0.1358169,0.08237462,-1.261169e-44,-1.261169e-44,0.03780153,0.04949147,0.04424897,0.07961744,0.07982555,5.713996e-06,1729390," 437718:28:49.390",1
"328",18423,0.04734632,0.1779231,0.009650493,0,0,0.08991615,0.0005615915,0.04539609,0.1785185,0.1014051,0,0,0.09017651,0.0005678355,0.01728955,0.01946878,7.359744e-05,0.01176166,0.01679398,0.08714397,0.05656467,0.01889414,2.371872e-13,1.587708e-05,1.499171e-05,0.02535826,0.0443067,0.1026834,0.08500241,0.0934546,0.08009896,0.04339222,0.03514158,0.2522942,0.08835166,0.04021981,0.04201005,0.02047648,0.02051954,0.05229204,0.05015679,0.1361393,0.1361373,0.08210516,-1.261169e-44,-1.261169e-44,0.03765562,0.04957056,0.0442377,0.07977146,0.08004547,7.587795e-06,1729424," 437718:28:49.424",1
"329",18424,0.04423156,0.1756771,0.01033631,0,0,0.09029371,0.002023513,0.04254707,0.1762821,0.100692,0,0,0.09056435,0.002101788,0.01728262,0.02002257,6.773236e-05,0.01172314,0.01676061,0.08683389,0.05629363,0.01973798,2.182853e-13,1.461181e-05,1.379699e-05,0.02557912,0.04742477,0.1031004,0.0849608,0.09352761,0.0798815,0.0433904,0.03506112,0.2522909,0.08808647,0.04005076,0.04173615,0.02045738,0.02050388,0.05222435,0.05005794,0.1370426,0.1370088,0.08173104,-1.261169e-44,-1.261169e-44,0.03757112,0.04967255,0.04413941,0.07990065,0.08015434,9.929402e-06,1729457," 437718:28:49.457",1
"330",18425,0.042568,0.1718187,0.02096607,0,0,0.09084044,0.002530665,0.04099707,0.1725062,0.09002657,0,0,0.0911179,0.002624304,0.01732702,0.02045151,6.233465e-05,0.01167625,0.01670386,0.08643754,0.05597576,0.02009069,2.008897e-13,1.344736e-05,1.269748e-05,0.02592501,0.04857593,0.1035867,0.08509788,0.09357677,0.07976095,0.04341303,0.03501753,0.2523833,0.08797241,0.03998037,0.04156112,0.02043332,0.0204865,0.05218798,0.05003614,0.1380589,0.1380201,0.08140688,-1.261169e-44,-1.261169e-44,0.03747917,0.04979633,0.04411775,0.08003157,0.08031758,1.060882e-05,1729491," 437718:28:49.491",1
"331",18426,0.04156605,0.1677412,0.02661009,0,0,0.09166476,0.0029511,0.0400264,0.1684742,0.08435817,0,0,0.09195501,0.003051124,0.01738978,0.02076157,5.736709e-05,0.01165536,0.01666571,0.08607315,0.05543451,0.02032373,1.848804e-13,1.237572e-05,1.168559e-05,0.02598758,0.04935734,0.1039065,0.08509563,0.09361489,0.07972965,0.04344053,0.03506649,0.2496643,0.0876618,0.03980348,0.04128073,0.02045684,0.02051743,0.05197966,0.04982389,0.1384903,0.1384462,0.08125236,-1.261169e-44,-1.261169e-44,0.03736513,0.04986585,0.04405544,0.07999834,0.08027117,1.293239e-05,1729524," 437718:28:49.524",1
"332",18427,0.04087246,0.1682572,0.0190996,0,0,0.09253068,0.00340319,0.03932962,0.1689375,0.09187043,0,0,0.09284063,0.003506923,0.01744997,0.02099829,5.27954e-05,0.01163682,0.01663254,0.08581172,0.05505282,0.02053973,1.701469e-13,1.138947e-05,1.075434e-05,0.02574897,0.04962766,0.1042397,0.08514263,0.09362341,0.07967675,0.04348998,0.03510113,0.2489998,0.08752941,0.03969244,0.04107583,0.02050437,0.02056631,0.05184675,0.04966627,0.1387427,0.1386947,0.08114123,-1.261169e-44,-1.261169e-44,0.03728207,0.04994897,0.0440391,0.07999775,0.08023432,1.483644e-05,1729557," 437718:28:49.557",1
"333",18428,0.0409002,0.1648175,0.03067333,0,0,0.09322791,0.003386462,0.03929671,0.1655817,0.0802801,0,0,0.09354538,0.003486901,0.01745915,0.02125627,4.858803e-05,0.01158692,0.01657236,0.0857335,0.05492528,0.02073475,1.565876e-13,1.048182e-05,9.897308e-06,0.02598336,0.04993122,0.1043736,0.08505648,0.09360697,0.07957865,0.04351841,0.03506798,0.249,0.08750685,0.03966775,0.04094991,0.02050269,0.02057219,0.05169144,0.04952322,0.1387042,0.1386562,0.08102868,-1.261169e-44,-1.261169e-44,0.03734792,0.04992643,0.04393663,0.07990242,0.08016032,1.626987e-05,1729591," 437718:28:49.591",1
"334",18429,0.04116973,0.1655242,0.03071156,0,0,0.0938754,0.003252798,0.03946598,0.1662878,0.08023492,0,0,0.09420156,0.003347893,0.01742958,0.02156209,4.471596e-05,0.01154073,0.01653352,0.08571881,0.05490882,0.02100802,1.441088e-13,9.646505e-06,9.108572e-06,0.02544742,0.04893553,0.1046172,0.08507913,0.09346887,0.07933646,0.04351744,0.03506969,0.2491192,0.08732109,0.03963856,0.0408382,0.02052265,0.02059879,0.05152211,0.04936052,0.1384894,0.1384424,0.08095584,-1.261169e-44,-1.261169e-44,0.0373872,0.04997636,0.0439009,0.07983028,0.0801138,1.6732e-05,1729624," 437718:28:49.624",1
"335",18430,0.04911634,0.1679502,0.03143565,0,0,0.09422253,0.003066482,0.04647498,0.1687162,0.07952848,0,0,0.09455445,0.003155423,0.0173359,0.02184639,4.115246e-05,0.01148959,0.0165034,0.08586673,0.05525294,0.02129814,1.326245e-13,8.877756e-06,8.382693e-06,0.02521579,0.0483911,0.1046955,0.08499078,0.09325739,0.07900067,0.04349625,0.03502345,0.2500451,0.08725119,0.03967597,0.04080579,0.02051492,0.02059721,0.05137067,0.04922428,0.1384214,0.1383769,0.08080497,-1.261169e-44,-1.261169e-44,0.03752658,0.04995593,0.04381407,0.07969084,0.08002347,1.396762e-05,1729657," 437718:28:49.657",1
"336",18431,0.05152973,0.1704833,0.03543073,0,0,0.09414386,0.002861131,0.04863916,0.1712744,0.07555004,0,0,0.09447762,0.002943746,0.01720996,0.02211792,3.787293e-05,0.01143954,0.01647788,0.08603903,0.0557611,0.0216707,1.220554e-13,8.17027e-06,7.71466e-06,0.02533959,0.04832599,0.1047879,0.08486944,0.09291164,0.07852361,0.04352604,0.03494328,0.2525216,0.08722861,0.03980673,0.04085143,0.020456,0.02054556,0.05124393,0.04911373,0.1382139,0.1381722,0.08064532,-1.261169e-44,-1.261169e-44,0.03778419,0.04983211,0.04362489,0.07943139,0.07981608,1.149091e-05,1729690," 437718:28:49.690",1
"337",18432,0.05264897,0.1716889,0.03706675,0,0,0.09386915,0.002654008,0.04962748,0.1724906,0.07392328,0,0,0.09420437,0.002730448,0.01706283,0.02238051,3.485477e-05,0.0113898,0.01645557,0.0862053,0.05628127,0.02205476,1.123285e-13,7.519165e-06,7.099863e-06,0.02569099,0.04850148,0.1048144,0.08469583,0.09254326,0.07802057,0.04354453,0.03484019,0.2536788,0.08716991,0.03991945,0.04088454,0.0203766,0.02047324,0.05108915,0.04897666,0.1379663,0.1379275,0.08045208,-1.261169e-44,-1.261169e-44,0.03805291,0.0496458,0.04338356,0.07913068,0.07957392,8.54174e-06,1729724," 437718:28:49.724",1
"338",18433,0.0519316,0.1724043,0.03334319,0,0,0.09346406,0.002543044,0.04899377,0.1731789,0.07766468,0,0,0.09380066,0.002613802,0.01688895,0.0226085,3.207712e-05,0.01136165,0.0164642,0.08635867,0.0574993,0.02238788,1.033768e-13,6.919947e-06,6.534061e-06,0.02692929,0.04887999,0.1045623,0.08434829,0.09223229,0.07756407,0.04353365,0.03469945,0.2544166,0.08717947,0.0399719,0.04086959,0.02031474,0.02041642,0.05088292,0.04879412,0.1378214,0.1377855,0.08017531,-1.261169e-44,-1.261169e-44,0.0383241,0.04938995,0.04310827,0.07881929,0.07934093,7.217043e-06,1729757," 437718:28:49.757",1
"339",18434,0.05131153,0.1753423,0.02323229,0,0,0.09302176,0.002389335,0.0484122,0.1760409,0.08782717,0,0,0.09335934,0.002454631,0.01673189,0.02276922,2.952083e-05,0.01136222,0.01649334,0.08635511,0.05825356,0.02254154,9.513854e-14,6.368483e-06,6.013348e-06,0.02998371,0.0495164,0.1041627,0.0839498,0.09197063,0.0771899,0.04352013,0.03456355,0.2545971,0.08723556,0.03994446,0.04078842,0.02027315,0.02037734,0.05063319,0.0485784,0.1375546,0.1375216,0.0799585,-1.261169e-44,-1.261169e-44,0.03851622,0.04908167,0.04282216,0.07849571,0.07908322,7.254098e-06,1729791," 437718:28:49.791",1
"340",18435,0.04829397,0.1764043,0.004986977,0,0,0.09257215,0.00266599,0.04589032,0.176969,0.1061108,0,0,0.09291212,0.002731313,0.0166196,0.02293113,2.716826e-05,0.01138708,0.01652814,0.08610402,0.05861992,0.02263838,8.755676e-14,5.860966e-06,5.534132e-06,0.03481049,0.0540875,0.1038233,0.083589,0.09180062,0.07690984,0.04357455,0.03442646,0.2543345,0.08732012,0.03985878,0.04065201,0.02023917,0.02034497,0.05040365,0.0483706,0.1371057,0.1370752,0.07981753,-1.261169e-44,-1.261169e-44,0.03864271,0.04873263,0.04250778,0.07817664,0.07879772,7.59832e-06,1729824," 437718:28:49.824",1
"341",18436,0.04305173,0.1741741,0,0.0009677155,0,0.09230299,0.003179072,0.04142244,0.1747012,0.1120777,0,0,0.09264336,0.003249996,0.01652444,0.02296136,2.500317e-05,0.01143284,0.01658096,0.08581622,0.05892721,0.02249756,8.057919e-14,5.393894e-06,5.093107e-06,0.03872992,0.056535,0.1033886,0.08325622,0.09164947,0.0767815,0.04362158,0.03435202,0.252173,0.08735656,0.03973556,0.04046453,0.02023527,0.02035023,0.05007011,0.04808837,0.1367629,0.1367348,0.07971165,-1.261169e-44,-1.261169e-44,0.03874191,0.04837381,0.04221503,0.07780679,0.07845739,1.040613e-05,1729857," 437718:28:49.857",1
"342",18437,0.03949295,0.1719695,0,0.0008089862,0,0.09225985,0.0041788,0.03823347,0.1725032,0.1119717,0,0,0.09260146,0.004297839,0.01643233,0.02297018,2.301061e-05,0.01150512,0.01666866,0.08563385,0.05914715,0.02234727,7.415767e-14,4.964044e-06,4.687227e-06,0.04047748,0.05779695,0.1029782,0.08294772,0.09147749,0.07664966,0.0436769,0.03435168,0.2483585,0.08716859,0.03957574,0.04023393,0.02025359,0.02037917,0.04966548,0.04773672,0.1368155,0.1367896,0.07951322,-1.261169e-44,-1.261169e-44,0.03884642,0.04811835,0.04201022,0.07751615,0.07819248,1.546849e-05,1729891," 437718:28:49.891",1
"343",18438,0.03553046,0.1715025,0,0.001318654,0,0.09218137,0.005722471,0.03461742,0.1720339,0.1125429,0,0,0.09252132,0.005934926,0.0163357,0.02286237,2.117685e-05,0.01159449,0.01677062,0.08541979,0.05919709,0.0220266,6.82479e-14,4.568449e-06,4.313692e-06,0.04150231,0.0584539,0.1025882,0.08273455,0.09130403,0.07662455,0.04370325,0.03440678,0.2403799,0.0868292,0.03937641,0.03994827,0.02029858,0.02043942,0.04918025,0.04732153,0.1367206,0.1366969,0.07937516,-1.261169e-44,-1.261169e-44,0.03889925,0.04786155,0.04182313,0.07716985,0.07786785,2.080504e-05,1729924," 437718:28:49.924",1
"344",18439,0.0295893,0.1719094,0,0.01708387,0,0.09207415,0.008010462,0.02910838,0.1723282,0.1284948,0,0,0.09241126,0.008395029,0.01622337,0.02255447,1.948923e-05,0.01172936,0.0169517,0.08560737,0.05943401,0.02154533,6.280909e-14,4.20438e-06,3.969926e-06,0.04231548,0.05873657,0.1019864,0.08248565,0.09118613,0.07672819,0.04371774,0.03453644,0.2329525,0.08624815,0.0391231,0.03960933,0.02039513,0.02054833,0.0485659,0.04679199,0.136233,0.1362119,0.07932468,-1.261169e-44,-1.261169e-44,0.03902259,0.04761925,0.04168566,0.07683138,0.07756852,4.308503e-05,1729957," 437718:28:49.957",1
"345",18440,0.02462652,0.1736956,0,0.03727384,0,0.09180729,0.01123577,0.02438314,0.1739643,0.1487548,0,0,0.09214072,0.01192714,0.0161357,0.02208951,1.793609e-05,0.01183426,0.01708073,0.08561758,0.05953387,0.02085654,5.780372e-14,3.869325e-06,3.653555e-06,0.05350409,0.06292649,0.1013228,0.08219735,0.09117641,0.0769885,0.04377649,0.03454635,0.2301643,0.08587344,0.03889275,0.03929288,0.02042472,0.02059026,0.04806306,0.04636511,0.1345455,0.1345327,0.07937279,-1.261169e-44,-1.261169e-44,0.03919237,0.0472564,0.04144865,0.07645053,0.07720154,6.600985e-05,1729991," 437718:28:49.991",1
"346",18441,0.02240528,0.1768949,0,0.03657234,0,0.09161212,0.01274521,0.02225562,0.1771558,0.1482984,0,0,0.09194136,0.01352676,0.01606332,0.02159531,1.650673e-05,0.01196861,0.0172506,0.08562429,0.05944752,0.01973906,5.319723e-14,3.560971e-06,3.362396e-06,0.05505197,0.06114678,0.1009327,0.08228069,0.09106859,0.07722643,0.04380063,0.03471095,0.2269475,0.08524378,0.03865163,0.03897662,0.0205406,0.02072146,0.04755971,0.04597224,0.1338038,0.1337958,0.07946356,-1.261169e-44,-1.261169e-44,0.03920004,0.04713219,0.04146888,0.07623681,0.07703846,0.0001048682,1730024," 437718:28:50.024",1
"347",18442,0.02109161,0.1764003,0,0.03321937,0,0.09163023,0.01373239,0.02098026,0.1766876,0.1450182,0,0,0.09195176,0.01454944,0.01604818,0.02094032,1.519128e-05,0.01211857,0.01745057,0.08587599,0.05958704,0.01815136,4.895784e-14,3.27719e-06,3.09444e-06,0.05577216,0.05991693,0.1002802,0.08222464,0.09119387,0.07777333,0.04382166,0.03492784,0.2253263,0.08475895,0.0384169,0.03867316,0.02072352,0.0209092,0.04710935,0.04563901,0.1324821,0.1324858,0.07984572,-1.261169e-44,-1.261169e-44,0.03920395,0.04715011,0.04163264,0.07620937,0.07704829,0.000169865,1730057," 437718:28:50.057",1
"348",18443,0.01894452,0.1750509,0,0.02979056,0,0.09146912,0.01492374,0.01886477,0.175368,0.1415882,0,0,0.09178171,0.01579948,0.01606819,0.02011951,1.398065e-05,0.01216097,0.01751668,0.08611005,0.06003519,0.01667842,4.505629e-14,3.016024e-06,2.847837e-06,0.06646369,0.06219456,0.099571,0.08210938,0.09136605,0.07834002,0.04394867,0.03492246,0.2368425,0.0850196,0.03845995,0.03863059,0.0207286,0.02092077,0.04693542,0.04560246,0.1254105,0.1254441,0.08041056,-1.261169e-44,-1.261169e-44,0.03945781,0.04695805,0.04162248,0.0760751,0.07698666,0.0001923674,1730091," 437718:28:50.091",1
"349",18444,0.01804188,0.1736636,0,0.02725856,0,0.09173486,0.01560561,0.01796572,0.1740039,0.1391092,0,0,0.0920391,0.0164887,0.01612584,0.01942851,1.286651e-05,0.0121855,0.01755234,0.08631956,0.06029723,0.01563616,4.146567e-14,2.775671e-06,2.620887e-06,0.06787873,0.06105381,0.09917576,0.08228789,0.09144778,0.07878969,0.04408195,0.03494902,0.2423836,0.08543168,0.03860423,0.03868537,0.02076555,0.0209646,0.04693501,0.04574866,0.1238791,0.1239218,0.08074216,-1.261169e-44,-1.261169e-44,0.03959483,0.04708121,0.04191088,0.07623431,0.07721602,0.0001947927,1730124," 437718:28:50.124",1
"350",18445,0.01772317,0.1739161,0,0.02482793,0,0.09223832,0.01558734,0.01762864,0.174273,0.136773,0,0,0.0925325,0.01643951,0.01619978,0.01841403,1.184115e-05,0.01211265,0.0174812,0.08655506,0.06073658,0.01401949,3.816119e-14,2.554473e-06,2.412024e-06,0.0641379,0.05318569,0.09940476,0.08554293,0.09124739,0.07905436,0.04427302,0.03494633,0.2774499,0.08659208,0.03937599,0.03915292,0.02072814,0.02093283,0.04726161,0.04626791,0.1347308,0.1348765,0.08072641,-1.261169e-44,-1.261169e-44,0.03984993,0.04739496,0.04241876,0.07657877,0.07768453,0.0001604597,1730157," 437718:28:50.157",1
"351",18446,0.02212204,0.1757964,0,0.02550407,0,0.09240419,0.01413576,0.02097025,0.1761418,0.1374732,0,0,0.09268714,0.01478327,0.01627729,0.01765486,1.08975e-05,0.01203941,0.0174111,0.0869053,0.06127203,0.01313162,3.512005e-14,2.350901e-06,2.219805e-06,0.0635003,0.05149501,0.09931998,0.08643933,0.09110099,0.07929826,0.04448407,0.03485538,0.2870201,0.0883459,0.03994208,0.03959179,0.02065129,0.02085143,0.04765342,0.04678903,0.137611,0.1377789,0.08083118,-1.261169e-44,-1.261169e-44,0.04021364,0.04752279,0.04270521,0.07678842,0.07797588,9.153837e-05,1730191," 437718:28:50.191",1
"352",18447,0.02274308,0.1751266,0,0.02481825,0,0.09255537,0.01388874,0.02137505,0.1754792,0.1368669,0,0,0.09282653,0.01446991,0.01635368,0.01674961,1.002906e-05,0.01198433,0.01736564,0.0872759,0.06187721,0.01236352,3.232126e-14,2.163554e-06,2.042904e-06,0.06275984,0.05048808,0.09917253,0.08695789,0.09095613,0.07956318,0.04468932,0.03476706,0.2915181,0.08959427,0.04046781,0.04003076,0.02062271,0.02081814,0.04803225,0.0473028,0.139659,0.139823,0.08082626,-1.261169e-44,-1.261169e-44,0.04055461,0.04769726,0.04303592,0.07705688,0.07833937,5.328574e-05,1730224," 437718:28:50.224",1
"353",18448,0.02254056,0.1733367,0,0.01843683,0,0.09268511,0.01373022,0.02122873,0.1737415,0.1305996,0,0,0.09294264,0.01426535,0.01638455,0.015885,9.229825e-06,0.01192163,0.01730411,0.08740128,0.06223786,0.01157362,2.974551e-14,1.991136e-06,1.880101e-06,0.06234859,0.04987306,0.09896604,0.08729839,0.0907622,0.07984502,0.04480311,0.03466498,0.2865085,0.09033099,0.04084497,0.04032129,0.02059391,0.0207939,0.04826585,0.0476988,0.1412701,0.1414317,0.08071032,-1.261169e-44,-1.261169e-44,0.04075145,0.047821,0.04332979,0.07719366,0.07858601,3.321822e-05,1730257," 437718:28:50.257",1
"354",18449,0.02203624,0.1686141,0,0.007888613,0,0.09310108,0.01378258,0.02081676,0.1691077,0.1200722,0,0,0.09334554,0.01429066,0.01645495,0.01526662,8.494282e-06,0.011894,0.01725874,0.08741677,0.06233582,0.01101483,2.737504e-14,1.832458e-06,1.730272e-06,0.06196886,0.04966543,0.098707,0.0873496,0.09076558,0.08023045,0.04492319,0.03457579,0.2825696,0.09109236,0.04107015,0.0404756,0.02062237,0.02082546,0.04849621,0.04805706,0.142415,0.1425703,0.08062295,-1.261169e-44,-1.261169e-44,0.04084912,0.04798698,0.04364418,0.07734329,0.07881641,3.529995e-05,1730290," 437718:28:50.290",1
"355",18450,0.02163053,0.1685995,0,0.0009426048,0,0.09357497,0.01357022,0.02047289,0.1691418,0.1132357,0,0,0.09380621,0.01404741,0.01647336,0.01470756,7.817356e-06,0.01193074,0.01731048,0.08763484,0.06238426,0.01055785,2.519347e-14,1.686426e-06,1.592383e-06,0.05074664,0.04531028,0.09867419,0.08755326,0.09063777,0.08048005,0.04497762,0.0346971,0.2656188,0.09110271,0.04115817,0.04050372,0.02075326,0.02096272,0.0484876,0.04816365,0.1451246,0.1452379,0.08042531,-1.261169e-44,-1.261169e-44,0.04086651,0.04834515,0.0441244,0.07748086,0.07905391,8.583555e-05,1730324," 437718:28:50.324",1
"356",18451,0.0169971,0.1699349,0.01035534,0,0,0.09394015,0.01375351,0.01654792,0.1705539,0.1020387,0,0,0.09415889,0.0142204,0.01652513,0.01420282,7.194376e-06,0.01200637,0.01740969,0.08788105,0.06275073,0.01026278,2.318575e-14,1.552031e-06,1.465483e-06,0.04723369,0.04367285,0.09862435,0.08767195,0.09064779,0.08077297,0.04508913,0.0348262,0.2610776,0.09132745,0.04131803,0.04062679,0.0209155,0.02112749,0.04862179,0.04842081,0.1488506,0.14893,0.08020995,-1.261169e-44,-1.261169e-44,0.04091203,0.04886759,0.04474336,0.07786357,0.0795979,0.0001002551,1730357," 437718:28:50.357",1
"357",18452,0.01308124,0.1698693,0.01758736,0,0,0.09433539,0.01611277,0.01294938,0.1705395,0.09482307,0,0,0.09454315,0.01654946,0.01659643,0.01376828,6.621042e-06,0.01209247,0.01752206,0.08798813,0.06303298,0.009952786,2.133803e-14,1.428347e-06,1.348696e-06,0.04518125,0.04178486,0.09862944,0.0878869,0.09076781,0.08116199,0.04517438,0.03500283,0.258607,0.09149393,0.04142347,0.04073246,0.02111188,0.02132809,0.04874044,0.04869469,0.1514471,0.1515218,0.08003578,-1.261169e-44,-1.261169e-44,0.04084516,0.04944339,0.04548622,0.07830908,0.08034876,0.0001484683,1730391," 437718:28:50.391",1
"358",18453,0.01073111,0.1722687,0.03300615,0,0,0.09463752,0.01772068,0.01073073,0.1730452,0.07939763,0,0,0.09483437,0.01813958,0.01667037,0.01337066,6.093398e-06,0.01220405,0.01767408,0.08852149,0.06420147,0.009838575,1.963756e-14,1.314519e-06,1.241215e-06,0.04313583,0.03983493,0.09863275,0.08802211,0.09094114,0.08153309,0.04529911,0.03522201,0.2579121,0.09179762,0.04165071,0.04096122,0.02133376,0.0215498,0.04889187,0.04897872,0.1524665,0.1525356,0.07996268,-1.261169e-44,-1.261169e-44,0.0409506,0.05006517,0.04622503,0.07882408,0.08130459,0.0001984598,1730424," 437718:28:50.424",1
